"test","approach","flight","time_since_launch","response","species","flock","count","life_stage","activity","age","count_white_faced_heron","count_eastern_curlew","count_bar_tailed_godwit","count_great_knot","count_masked_lapwing","count_pied_oystercatcher","count_gull_billed_tern","count_caspian_tern","count_black_swan","count_whimbrel","count_pied_stilt","count_australian_pelican","count_royal_spoonbill","count_silver_gull","count_grey_tailed_tattler","count_terek_sandpiper","count_marsh_sandpiper","count_australian_white_ibis","count_intermediate_egret","count_little_egret","type","specification","size","shape","colour","noise","distance_x","distance_z","velocity_x","velocity_y","velocity_z","acceleration","latitude","longitude","location","habitat","datetime","temperature","wind_speed","wind_direction","cloud_cover","high_tide","obscuring","background_noise","light","ped_status","tstart","tend","interval","offset"
69,4,694,5,0,"eastern curlew",27,155,"non-breeding","roosting","adult",0,155,1185,18,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,"drone","inspire 2",0.6,"quadcopter","grey",78,393.524107568755,9.7,0,0,-2.5,8.88178419700125e-17,-27.046194,153.108977,"toorbul","IUCN:MT1.2",2021-02-26 13:42:56,29.6,3.6,249,20,3.78222222222222,"obscured",50,1e+05,0,5,10,5,1.6094379124341
69,4,694,10,0,"eastern curlew",27,155,"non-breeding","roosting","adult",0,155,1185,18,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,"drone","inspire 2",0.6,"quadcopter","grey",78,393.556995617624,20.3,-0.0193504958845174,0.140091249937401,-2,0.765685424949238,-27.046194,153.108977,"toorbul","IUCN:MT1.2",2021-02-26 13:43:01,29.6,3.6,249,20,3.78361111124357,"obscured",50,1e+05,0,10,15,5,1.6094379124341
69,4,694,15,0,"eastern curlew",27,155,"non-breeding","roosting","adult",0,155,1185,18,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,"drone","inspire 2",0.6,"quadcopter","grey",78,393.748303513551,30.2,0,0,-2,8.88178419700125e-17,-27.046194,153.108977,"toorbul","IUCN:MT1.2",2021-02-26 13:43:07,29.6,3.6,249,20,3.78527777777778,"not obscured",50,1e+05,0,15,20,5,1.6094379124341
69,4,694,20,0,"eastern curlew",27,155,"non-breeding","roosting","adult",0,155,1185,18,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,"drone","inspire 2",0.6,"quadcopter","grey",78,393.584299769445,40.7,0,0,-2,8.88178419700125e-17,-27.046194,153.108977,"toorbul","IUCN:MT1.2",2021-02-26 13:43:12,29.6,3.6,249,20,3.78666666666667,"not obscured",50,1e+05,0,20,25,5,1.6094379124341
69,4,694,25,0,"eastern curlew",27,155,"non-breeding","roosting","adult",0,155,1185,18,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,"drone","inspire 2",0.6,"quadcopter","grey",78,393.503438695616,51.3,0,0,-2,8.88178419700125e-17,-27.046194,153.108977,"toorbul","IUCN:MT1.2",2021-02-26 13:43:17,29.6,3.6,249,20,3.78805555555556,"not obscured",50,1e+05,0,25,30,5,1.6094379124341
69,4,694,30,0,"eastern curlew",27,155,"non-breeding","roosting","adult",0,155,1185,18,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,"drone","inspire 2",0.6,"quadcopter","grey",78,393.521607853202,62,0,0,-2.1,0.4,-27.046194,153.108977,"toorbul","IUCN:MT1.2",2021-02-26 13:43:22,29.6,3.6,249,20,3.7894444445769,"not obscured",50,1e+05,0,30,35,5,1.6094379124341
69,4,694,35,0,"eastern curlew",27,155,"non-breeding","roosting","adult",0,155,1185,18,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,"drone","inspire 2",0.6,"quadcopter","grey",78,393.594010642619,72,0,0,-2.1,0.882842712474619,-27.046194,153.108977,"toorbul","IUCN:MT1.2",2021-02-26 13:43:27,29.6,3.6,249,20,3.79083333333333,"not obscured",50,1e+05,0,35,40,5,1.6094379124341
69,4,694,40,0,"eastern curlew",27,155,"non-breeding","roosting","adult",0,155,1185,18,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,"drone","inspire 2",0.6,"quadcopter","grey",78,393.474522234063,82.5,0,0,-2.1,8.88178419700125e-17,-27.046194,153.108977,"toorbul","IUCN:MT1.2",2021-02-26 13:43:31,29.6,3.6,249,20,3.79222222208977,"not obscured",50,1e+05,0,40,45,5,1.6094379124341
69,4,694,45,0,"eastern curlew",27,155,"non-breeding","roosting","adult",0,155,1185,18,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,"drone","inspire 2",0.6,"quadcopter","grey",78,393.385047041514,94.1,0,0,-2.2,0.399999999999999,-27.046194,153.108977,"toorbul","IUCN:MT1.2",2021-02-26 13:43:37,29.6,3.6,249,20,3.79361111111111,"not obscured",50,1e+05,0,45,50,5,1.6094379124341
69,4,694,50,0,"eastern curlew",27,155,"non-breeding","roosting","adult",0,155,1185,18,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,"drone","inspire 2",0.6,"quadcopter","grey",78,393.439533807399,105.6,0,0,-2.1,8.88178419700125e-17,-27.046194,153.108977,"toorbul","IUCN:MT1.2",2021-02-26 13:43:43,29.6,3.6,249,20,3.79527777777778,"not obscured",50,1e+05,0,50,55,5,1.6094379124341
69,4,694,55,0,"eastern curlew",27,155,"non-breeding","roosting","adult",0,155,1185,18,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,"drone","inspire 2",0.6,"quadcopter","grey",78,393.373352431871,116,0,0,-2.1,0.2,-27.046194,153.108977,"toorbul","IUCN:MT1.2",2021-02-26 13:43:48,29.6,3.6,249,20,3.79666666666667,"not obscured",50,1e+05,0,55,60,5,1.6094379124341
69,4,694,60,0,"eastern curlew",27,155,"non-breeding","roosting","adult",0,155,1185,18,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,"drone","inspire 2",0.6,"quadcopter","grey",78,393.389988235005,119.5,0,0,0,8.88178419700125e-17,-27.046194,153.108977,"toorbul","IUCN:MT1.2",2021-02-26 13:43:53,29.6,3.6,249,20,3.79805555555556,"not obscured",50,1e+05,0,60,65,5,1.6094379124341
69,4,694,65,0,"eastern curlew",27,155,"non-breeding","roosting","adult",0,155,1185,18,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,"drone","inspire 2",0.6,"quadcopter","grey",78,393.316820709309,112.2,0,0,2.1,0.4,-27.046194,153.108977,"toorbul","IUCN:MT1.2",2021-02-26 13:43:58,29.6,3.6,249,20,3.79944444444444,"not obscured",50,1e+05,0,65,70,5,1.6094379124341
69,4,694,70,0,"eastern curlew",27,155,"non-breeding","roosting","adult",0,155,1185,18,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,"drone","inspire 2",0.6,"quadcopter","grey",78,393.297557062231,101.8,0,0,2,0.600000000000001,-27.046194,153.108977,"toorbul","IUCN:MT1.2",2021-02-26 13:44:03,29.6,3.6,249,20,3.80083333333333,"not obscured",50,1e+05,0,70,75,5,1.6094379124341
69,4,694,75,0,"eastern curlew",27,155,"non-breeding","roosting","adult",0,155,1185,18,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,"drone","inspire 2",0.6,"quadcopter","grey",78,393.237727305213,91.7,0,0,2,8.88178419700125e-17,-27.046194,153.108977,"toorbul","IUCN:MT1.2",2021-02-26 13:44:08,29.6,3.6,249,20,3.80222222222222,"not obscured",50,1e+05,0,75,80,5,1.6094379124341
69,4,694,80,0,"eastern curlew",27,155,"non-breeding","roosting","adult",0,155,1185,18,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,"drone","inspire 2",0.6,"quadcopter","grey",78,393.326532852807,81.7,-0.0604235732534036,0.0796805609624491,1.8,8.88178419700125e-17,-27.046194,153.108977,"toorbul","IUCN:MT1.2",2021-02-26 13:44:13,29.6,3.6,249,20,3.80361111124357,"not obscured",50,1e+05,0,80,85,5,1.6094379124341
69,4,694,85,0,"eastern curlew",27,155,"non-breeding","roosting","adult",0,155,1185,18,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,"drone","inspire 2",0.6,"quadcopter","grey",78,393.434854635812,70.8,0,0,2.2,0.682842712474619,-27.046194,153.108977,"toorbul","IUCN:MT1.2",2021-02-26 13:44:19,29.6,3.6,249,20,3.80527777791023,"not obscured",50,1e+05,0,85,90,5,1.6094379124341
69,4,694,90,0,"eastern curlew",27,155,"non-breeding","roosting","adult",0,155,1185,18,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,"drone","inspire 2",0.6,"quadcopter","grey",78,393.262697333267,59.1,0,0,2,8.88178419700125e-17,-27.046194,153.108977,"toorbul","IUCN:MT1.2",2021-02-26 13:44:24,29.6,3.6,249,20,3.80666666666667,"not obscured",50,1e+05,0,90,95,5,1.6094379124341
69,4,694,95,0,"eastern curlew",27,155,"non-breeding","roosting","adult",0,155,1185,18,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,"drone","inspire 2",0.6,"quadcopter","grey",78,393.38324177946,49.4,0,0,2.2,0.4,-27.046194,153.108977,"toorbul","IUCN:MT1.2",2021-02-26 13:44:28,29.6,3.6,249,20,3.8080555554231,"not obscured",50,1e+05,0,95,100,5,1.6094379124341
69,4,694,100,0,"eastern curlew",27,155,"non-breeding","roosting","adult",0,155,1185,18,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,"drone","inspire 2",0.6,"quadcopter","grey",78,393.371614583745,39,0.0191846198337162,0.140114061970367,2.1,0.4,-27.046194,153.108977,"toorbul","IUCN:MT1.2",2021-02-26 13:44:35,29.6,3.6,249,20,3.80972222222222,"not obscured",50,1e+05,0,100,105,5,1.6094379124341
69,4,694,105,0,"eastern curlew",27,155,"non-breeding","roosting","adult",0,155,1185,18,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,"drone","inspire 2",0.6,"quadcopter","grey",78,393.38635804297,27.9,0,0,2.6,0.4,-27.046194,153.108977,"toorbul","IUCN:MT1.2",2021-02-26 13:44:40,29.6,3.6,249,20,3.81111111111111,"not obscured",50,1e+05,0,105,110,5,1.6094379124341
69,4,694,110,0,"eastern curlew",27,155,"non-breeding","roosting","adult",0,155,1185,18,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,"drone","inspire 2",0.6,"quadcopter","grey",78,393.3829410182,11,-0.0604682828151606,0.0796466369245165,4,0.2,-27.046194,153.108977,"toorbul","IUCN:MT1.2",2021-02-26 13:44:44,29.6,3.6,249,20,3.81249999973509,"obscured",50,1e+05,0,110,115,5,1.6094379124341
69,4,694,115,0,"eastern curlew",27,155,"non-breeding","roosting","adult",0,155,1185,18,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,"drone","inspire 2",0.6,"quadcopter","grey",78,393.153144177261,0.8,0,0,0.2,8.88178419700125e-17,-27.046194,153.108977,"toorbul","IUCN:MT1.2",2021-02-26 13:44:50,29.6,3.6,249,20,3.81388888888889,"obscured",50,1e+05,0,115,120,5,1.6094379124341
69,4,694,120,0,"eastern curlew",27,155,"non-breeding","roosting","adult",0,155,1185,18,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,"drone","inspire 2",0.6,"quadcopter","grey",78,393.202074089453,0.5,0,0,0,8.88178419700125e-17,-27.046194,153.108977,"toorbul","IUCN:MT1.2",2021-02-26 13:44:55,29.6,3.6,249,20,3.81527777777778,"obscured",50,1e+05,0,120,125,5,1.6094379124341
69,5,695,0,0,"eastern curlew",27,155,"non-breeding","roosting","adult",0,155,1185,18,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,"drone","inspire 2",0.6,"quadcopter","grey",78,310.165844674335,0,0,0,-0.2,2.07966912753363,-27.046194,153.108977,"toorbul","IUCN:MT1.2",2021-02-26 13:49:47,29.6,3.6,249,19,3.89666666640176,"obscured",50,1e+05,0,0,5,5,1.6094379124341
69,5,695,5,0,"eastern curlew",27,155,"non-breeding","roosting","adult",0,155,1185,18,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,"drone","inspire 2",0.6,"quadcopter","grey",78,310.409882262887,9.9,0,0,-2.3,-8.88178419700125e-17,-27.046194,153.108977,"toorbul","IUCN:MT1.2",2021-02-26 13:49:53,29.6,3.6,249,19,3.89805555555556,"obscured",50,1e+05,0,5,10,5,1.6094379124341
69,5,695,10,0,"eastern curlew",27,155,"non-breeding","roosting","adult",0,155,1185,18,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,"drone","inspire 2",0.6,"quadcopter","grey",78,310.728704684705,19.9,0.0569026908121138,0.0822318902758594,-1.9,0.4,-27.046194,153.108977,"toorbul","IUCN:MT1.2",2021-02-26 13:49:58,29.6,3.6,249,19,3.8994444445769,"obscured",50,1e+05,0,10,15,5,1.6094379124341
69,5,695,15,0,"eastern curlew",27,155,"non-breeding","roosting","adult",0,155,1185,18,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,"drone","inspire 2",0.6,"quadcopter","grey",78,310.675954965264,29.2,0,0,-2,-8.88178419700125e-17,-27.046194,153.108977,"toorbul","IUCN:MT1.2",2021-02-26 13:50:03,29.6,3.6,249,19,3.90083333333333,"not obscured",50,1e+05,0,15,20,5,1.6094379124341
69,5,695,20,0,"eastern curlew",27,155,"non-breeding","roosting","adult",0,155,1185,18,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,"drone","inspire 2",0.6,"quadcopter","grey",78,310.63615640186,40,0,0,-2,-8.88178419700125e-17,-27.046194,153.108977,"toorbul","IUCN:MT1.2",2021-02-26 13:50:08,29.6,3.6,249,19,3.90222222222222,"not obscured",50,1e+05,0,20,25,5,1.6094379124341
69,5,695,25,0,"eastern curlew",27,155,"non-breeding","roosting","adult",0,155,1185,18,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,"drone","inspire 2",0.6,"quadcopter","grey",78,310.621261035918,51.6,0.0821512643112562,0.0570190299116193,-2.1,-8.88178419700125e-17,-27.046194,153.108977,"toorbul","IUCN:MT1.2",2021-02-26 13:50:14,29.6,3.6,249,19,3.90388888888889,"not obscured",50,1e+05,0,25,30,5,1.6094379124341
69,5,695,30,0,"eastern curlew",27,155,"non-breeding","roosting","adult",0,155,1185,18,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,"drone","inspire 2",0.6,"quadcopter","grey",78,310.520304835391,61.8,0.0821132090099615,0.0570738197958257,-2,-8.88178419700125e-17,-27.046194,153.108977,"toorbul","IUCN:MT1.2",2021-02-26 13:50:19,29.6,3.6,249,19,3.90527777791023,"not obscured",50,1e+05,0,30,35,5,1.6094379124341
69,5,695,35,0,"eastern curlew",27,155,"non-breeding","roosting","adult",0,155,1185,18,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,"drone","inspire 2",0.6,"quadcopter","grey",78,310.261932641248,72.8,0,0,-2,0.4,-27.046194,153.108977,"toorbul","IUCN:MT1.2",2021-02-26 13:50:24,29.6,3.6,249,19,3.90666666693158,"not obscured",50,1e+05,0,35,40,5,1.6094379124341
69,5,695,40,0,"eastern curlew",27,155,"non-breeding","roosting","adult",0,155,1185,18,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,"drone","inspire 2",0.6,"quadcopter","grey",78,310.259704776733,84.6,0,0,-2.1,-8.88178419700125e-17,-27.046194,153.108977,"toorbul","IUCN:MT1.2",2021-02-26 13:50:30,29.6,3.6,249,19,3.90833333359824,"not obscured",50,1e+05,0,40,45,5,1.6094379124341
69,5,695,45,0,"eastern curlew",27,155,"non-breeding","roosting","adult",0,155,1185,18,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,"drone","inspire 2",0.6,"quadcopter","grey",78,310.305864323771,96.3,0,0,-2.3,0.599999999999998,-27.046194,153.108977,"toorbul","IUCN:MT1.2",2021-02-26 13:50:36,29.6,3.6,249,19,3.91,"not obscured",50,1e+05,0,45,50,5,1.6094379124341
69,5,695,50,0,"eastern curlew",27,155,"non-breeding","roosting","adult",0,155,1185,18,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,"drone","inspire 2",0.6,"quadcopter","grey",78,310.31129651104,107.1,0,0,-2,-8.88178419700125e-17,-27.046194,153.108977,"toorbul","IUCN:MT1.2",2021-02-26 13:50:41,29.6,3.6,249,19,3.91138888888889,"not obscured",50,1e+05,0,50,55,5,1.6094379124341
69,5,695,55,0,"eastern curlew",27,155,"non-breeding","roosting","adult",0,155,1185,18,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,"drone","inspire 2",0.6,"quadcopter","grey",78,310.361315311983,118.2,0,0,-1.7,1.2,-27.046194,153.108977,"toorbul","IUCN:MT1.2",2021-02-26 13:50:46,29.6,3.6,249,19,3.91277777791023,"not obscured",50,1e+05,0,55,60,5,1.6094379124341
70,1,701,0,0,"eastern curlew",28,52,"non-breeding","roosting","adult",0,52,45,0,0,0,15,5,0,13,167,0,0,0,0,0,0,0,0,0,"drone","mavic 2 pro",0.35,"quadcopter","grey",74,453.438773025113,0,0,0,0,0,-27.047078,153.108957,"toorbul","IUCN:MT1.2",2021-07-06 07:40:48,12.8,3.8,16,95,-0.0197611112064785,"obscured",50,1e+05,0,0,5,5,1.6094379124341
70,1,701,5,0,"eastern curlew",28,52,"non-breeding","roosting","adult",0,52,45,0,0,0,15,5,0,13,167,0,0,0,0,0,0,0,0,0,"drone","mavic 2 pro",0.35,"quadcopter","grey",74,453.613505590581,4,0,0,-3.2,0.4,-27.047078,153.108957,"toorbul","IUCN:MT1.2",2021-07-06 07:40:54,12.8,3.8,16,95,-0.0183027778731452,"obscured",50,1e+05,0,5,10,5,1.6094379124341
70,1,701,10,0,"eastern curlew",28,52,"non-breeding","roosting","adult",0,52,45,0,0,0,15,5,0,13,167,0,0,0,0,0,0,0,0,0,"drone","mavic 2 pro",0.35,"quadcopter","grey",74,453.743795000856,19.1,0.0733768428523749,0.0679399656536407,-3,0.2,-27.047078,153.108957,"toorbul","IUCN:MT1.2",2021-07-06 07:40:59,12.8,3.8,16,95,-0.0168444442749023,"obscured",50,1e+05,0,10,15,5,1.6094379124341
70,1,701,15,0,"eastern curlew",28,52,"non-breeding","roosting","adult",0,52,45,0,0,0,15,5,0,13,167,0,0,0,0,0,0,0,0,0,"drone","mavic 2 pro",0.35,"quadcopter","grey",74,453.931876144812,34.1,0.146821033301604,0.135807158059689,-3,0,-27.047078,153.108957,"toorbul","IUCN:MT1.2",2021-07-06 07:41:04,12.8,3.8,16,95,-0.0153861112064785,"obscured",50,1e+05,0,15,20,5,1.6094379124341
70,1,701,20,0,"eastern curlew",28,52,"non-breeding","roosting","adult",0,52,45,0,0,0,15,5,0,13,167,0,0,0,0,0,0,0,0,0,"drone","mavic 2 pro",0.35,"quadcopter","grey",74,453.90214841643,49.1,0.0733801376609743,0.0679364070057908,-3,0,-27.047078,153.108957,"toorbul","IUCN:MT1.2",2021-07-06 07:41:09,12.8,3.8,16,95,-0.0139277778731452,"obscured",50,1e+05,0,20,25,5,1.6094379124341
70,1,701,25,0,"eastern curlew",28,52,"non-breeding","roosting","adult",0,52,45,0,0,0,15,5,0,13,167,0,0,0,0,0,0,0,0,0,"drone","mavic 2 pro",0.35,"quadcopter","grey",74,453.783064376311,64.1,0,0,-3,0.4,-27.047078,153.108957,"toorbul","IUCN:MT1.2",2021-07-06 07:41:15,12.8,3.8,16,95,-0.0124694445398119,"obscured",50,1e+05,0,25,30,5,1.6094379124341
70,1,701,30,0,"eastern curlew",28,52,"non-breeding","roosting","adult",0,52,45,0,0,0,15,5,0,13,167,0,0,0,0,0,0,0,0,0,"drone","mavic 2 pro",0.35,"quadcopter","grey",74,453.707780966386,79,0,0,-3,0.4,-27.047078,153.108957,"toorbul","IUCN:MT1.2",2021-07-06 07:41:20,12.8,3.8,16,95,-0.0110111112064785,"obscured",50,1e+05,0,30,35,5,1.6094379124341
70,1,701,35,0,"eastern curlew",28,52,"non-breeding","roosting","adult",0,52,45,0,0,0,15,5,0,13,167,0,0,0,0,0,0,0,0,0,"drone","mavic 2 pro",0.35,"quadcopter","grey",74,453.654161260846,94.1,0,0,-3,0,-27.047078,153.108957,"toorbul","IUCN:MT1.2",2021-07-06 07:41:25,12.8,3.8,16,95,-0.00955277800559997,"obscured",50,1e+05,0,35,40,5,1.6094379124341
70,1,701,40,0,"eastern curlew",28,52,"non-breeding","roosting","adult",0,52,45,0,0,0,15,5,0,13,167,0,0,0,0,0,0,0,0,0,"drone","mavic 2 pro",0.35,"quadcopter","grey",74,453.63582446679,109,0,0,-3.1,0,-27.047078,153.108957,"toorbul","IUCN:MT1.2",2021-07-06 07:41:30,12.8,3.8,16,95,-0.00809444427490234,"obscured",50,1e+05,0,40,45,5,1.6094379124341
70,1,701,45,0,"eastern curlew",28,52,"non-breeding","roosting","adult",0,52,45,0,0,0,15,5,0,13,167,0,0,0,0,0,0,0,0,0,"drone","mavic 2 pro",0.35,"quadcopter","grey",74,453.53279622272,119.4,0,0,-0.3,1,-27.047078,153.108957,"toorbul","IUCN:MT1.2",2021-07-06 07:41:36,12.8,3.8,16,95,-0.00663611120647854,"obscured",50,1e+05,0,45,50,5,1.6094379124341
70,1,701,50,0,"eastern curlew",28,52,"non-breeding","roosting","adult",0,52,45,0,0,0,15,5,0,13,167,0,0,0,0,0,0,0,0,0,"drone","mavic 2 pro",0.35,"quadcopter","grey",74,451.371395711475,119.6,0.277579098931815,0.151492058657217,0,1.33005630797458,-27.047078,153.108957,"toorbul","IUCN:MT1.2",2021-07-06 07:41:41,12.8,3.8,16,95,-0.00517777800559998,"obscured",50,1e+05,0,50,55,5,1.6094379124341
70,1,701,55,0,"eastern curlew",28,52,"non-breeding","roosting","adult",0,52,45,0,0,0,15,5,0,13,167,0,0,0,0,0,0,0,0,0,"drone","mavic 2 pro",0.35,"quadcopter","grey",74,452.973346361844,119.6,-1.32292252817439,1.22060476176717,-0.1,2.36956707609027,-27.047078,153.108957,"toorbul","IUCN:MT1.2",2021-07-06 07:41:46,12.8,3.8,16,95,-0.00371944453981188,"obscured",50,1e+05,0,55,60,5,1.6094379124341
70,1,701,60,0,"eastern curlew",28,52,"non-breeding","roosting","adult",0,52,45,0,0,0,15,5,0,13,167,0,0,0,0,0,0,0,0,0,"drone","mavic 2 pro",0.35,"quadcopter","grey",74,453.149516567929,119.8,0.429469439416763,0.124723697054934,0,2.47966912753363,-27.047078,153.108957,"toorbul","IUCN:MT1.2",2021-07-06 07:41:51,12.8,3.8,16,95,-0.00226111120647854,"obscured",50,1e+05,0,60,65,5,1.6094379124341
70,1,701,65,0,"eastern curlew",28,52,"non-breeding","roosting","adult",0,52,45,0,0,0,15,5,0,13,167,0,0,0,0,0,0,0,0,0,"drone","mavic 2 pro",0.35,"quadcopter","grey",74,454.08190518614,119.9,0,0,0,0,-27.047078,153.108957,"toorbul","IUCN:MT1.2",2021-07-06 07:41:57,12.8,3.8,16,95,-0.0008027778731452,"obscured",50,1e+05,0,65,70,5,1.6094379124341
70,1,701,70,0,"eastern curlew",28,52,"non-breeding","roosting","adult",0,52,45,0,0,0,15,5,0,13,167,0,0,0,0,0,0,0,0,0,"drone","mavic 2 pro",0.35,"quadcopter","grey",74,453.957918638412,110,0,0,2.1,0,-27.047078,153.108957,"toorbul","IUCN:MT1.2",2021-07-06 07:42:02,12.8,3.8,16,95,0.00065555546018812,"obscured",50,1e+05,0,70,75,5,1.6094379124341
70,1,701,75,0,"eastern curlew",28,52,"non-breeding","roosting","adult",0,52,45,0,0,0,15,5,0,13,167,0,0,0,0,0,0,0,0,0,"drone","mavic 2 pro",0.35,"quadcopter","grey",74,453.972024598072,98.5,0,0,2.4,0,-27.047078,153.108957,"toorbul","IUCN:MT1.2",2021-07-06 07:42:07,12.8,3.8,16,95,0.00211388905843099,"obscured",50,1e+05,0,75,80,5,1.6094379124341
70,1,701,80,0,"eastern curlew",28,52,"non-breeding","roosting","adult",0,52,45,0,0,0,15,5,0,13,167,0,0,0,0,0,0,0,0,0,"drone","mavic 2 pro",0.35,"quadcopter","grey",74,453.900704362599,86,0.0678509035694646,0.0734592055824675,2.6,0.682842712474619,-27.047078,153.108957,"toorbul","IUCN:MT1.2",2021-07-06 07:42:12,12.8,3.8,16,95,0.00357222212685479,"obscured",50,1e+05,0,80,85,5,1.6094379124341
70,1,701,85,0,"eastern curlew",28,52,"non-breeding","roosting","adult",0,52,45,0,0,0,15,5,0,13,167,0,0,0,0,0,0,0,0,0,"drone","mavic 2 pro",0.35,"quadcopter","grey",74,451.81998396277,72.8,0,0,2.6,-4.44089209850063e-17,-27.047078,153.108957,"toorbul","IUCN:MT1.2",2021-07-06 07:42:18,12.8,3.8,16,95,0.00503055546018812,"obscured",50,1e+05,0,85,90,5,1.6094379124341
70,1,701,90,0,"eastern curlew",28,52,"non-breeding","roosting","adult",0,52,45,0,0,0,15,5,0,13,167,0,0,0,0,0,0,0,0,0,"drone","mavic 2 pro",0.35,"quadcopter","grey",74,451.725664192437,59.3,0,0,2.6,-4.44089209850063e-17,-27.047078,153.108957,"toorbul","IUCN:MT1.2",2021-07-06 07:42:23,12.8,3.8,16,95,0.00648888879352146,"obscured",50,1e+05,0,90,95,5,1.6094379124341
70,1,701,95,0,"eastern curlew",28,52,"non-breeding","roosting","adult",0,52,45,0,0,0,15,5,0,13,167,0,0,0,0,0,0,0,0,0,"drone","mavic 2 pro",0.35,"quadcopter","grey",74,451.868441519247,46.3,0,0,2.5,-4.44089209850063e-17,-27.047078,153.108957,"toorbul","IUCN:MT1.2",2021-07-06 07:42:28,12.8,3.8,16,95,0.00794722212685479,"obscured",50,1e+05,0,95,100,5,1.6094379124341
70,1,701,100,0,"eastern curlew",28,52,"non-breeding","roosting","adult",0,52,45,0,0,0,15,5,0,13,167,0,0,0,0,0,0,0,0,0,"drone","mavic 2 pro",0.35,"quadcopter","grey",74,451.79536352403,34.4,0,0,1.5,0.2,-27.047078,153.108957,"toorbul","IUCN:MT1.2",2021-07-06 07:42:33,12.8,3.8,16,95,0.00940555546018812,"obscured",50,1e+05,0,100,105,5,1.6094379124341
70,1,701,105,0,"eastern curlew",28,52,"non-breeding","roosting","adult",0,52,45,0,0,0,15,5,0,13,167,0,0,0,0,0,0,0,0,0,"drone","mavic 2 pro",0.35,"quadcopter","grey",74,452.014281387678,28.4,0,0,1.9,-4.44089209850063e-17,-27.047078,153.108957,"toorbul","IUCN:MT1.2",2021-07-06 07:42:39,12.8,3.8,16,95,0.010863889058431,"obscured",50,1e+05,0,105,110,5,1.6094379124341
70,1,701,110,0,"eastern curlew",28,52,"non-breeding","roosting","adult",0,52,45,0,0,0,15,5,0,13,167,0,0,0,0,0,0,0,0,0,"drone","mavic 2 pro",0.35,"quadcopter","grey",74,452.029158877923,20,0,0,0.9,0,-27.047078,153.108957,"toorbul","IUCN:MT1.2",2021-07-06 07:42:44,12.8,3.8,16,95,0.0123222221268548,"obscured",50,1e+05,0,110,115,5,1.6094379124341
70,1,701,115,0,"eastern curlew",28,52,"non-breeding","roosting","adult",0,52,45,0,0,0,15,5,0,13,167,0,0,0,0,0,0,0,0,0,"drone","mavic 2 pro",0.35,"quadcopter","grey",74,451.094775959237,13.4,-0.0483730103436019,0.497654550738057,1.6,1.33137084989848,-27.047078,153.108957,"toorbul","IUCN:MT1.2",2021-07-06 07:42:49,12.8,3.8,16,95,0.0137805554601881,"obscured",50,1e+05,0,115,120,5,1.6094379124341
70,1,701,120,0,"eastern curlew",28,52,"non-breeding","roosting","adult",0,52,45,0,0,0,15,5,0,13,167,0,0,0,0,0,0,0,0,0,"drone","mavic 2 pro",0.35,"quadcopter","grey",74,452.616541476381,5,-0.193131072568715,0.50269313582787,1.5,1.6128990204492,-27.047078,153.108957,"toorbul","IUCN:MT1.2",2021-07-06 07:42:54,12.8,3.8,16,95,0.0152388886610667,"obscured",50,1e+05,0,120,125,5,1.6094379124341
